Rainfall_mm,Slope_Angle,Soil_Saturation,Vegetation_Cover,Rainfall_3Day,Rainfall_7Day,Aspect,Elevation_m,NDVI_Index,Land_Use_Urban,Land_Use_Forest,Land_Use_Agriculture,Earthquake_Activity,Proximity_to_Water,Distance_to_Road_m,Temperature_C,Humidity_percent,Soil_pH,Clay_Content,Sand_Content,Silt_Content,Soil_Erosion_Rate,Historical_Landslide_Count,Soil_Type_Gravel,Soil_Type_Sand,Soil_Type_Silt,Soil_Type_Clay,Pore_Water_Pressure_kPa,Soil_Moisture_Content,Microseismic_Activity,Acoustic_Emission_dB,Soil_Strain,Soil_Temperature_C,TDR_Reflection_Index,Label
297.6264964,61.52794313,0.872594307,0.232496487,182.376823,782.5163141,127.3189943,902.9740891,0.301102648,0,0,1,5.412175837,0.336546507,149.0479655,12.56390495,22.53459986,4.7390511,15.67158313,31.47071239,11.52480325,23.83700424,2,1,1,0,0,157.5360211,0.35411559,0.892498412,42.79343927,0.005652301,8.688404316,0.785424382,1
43.08324423,7.195595999,0.265904633,0.602253311,459.2278256,158.9169046,260.6292156,1749.827748,0.452112928,1,1,0,2.353218011,0.870223608,527.6422774,11.2420687,75.52417127,7.264729917,57.80882291,14.71856789,41.19677533,44.9609842,4,1,0,1,1,79.52465549,0.379198215,0.448099742,89.90772763,0.008637376,18.05061877,1.026548387,0
204.1706276,47.44488978,0.786702413,0.259125855,372.4232981,11.86463714,221.6953928,2317.243584,0.003016234,0,1,0,2.196051898,0.888991134,529.4433813,34.20015659,53.10840336,6.132609281,40.22050598,35.60322957,39.98117581,41.61208626,2,1,1,0,1,32.96324026,0.424270665,0.658094049,30.97307402,0.007443705,11.65183054,1.224974058,1
7.746265557,14.75138677,0.268072301,0.787273558,104.4637226,352.2162524,205.0681906,1296.510834,0.471309405,1,0,0,1.410630176,0.216851752,289.1848668,9.417134693,64.07986571,7.086486169,22.70999885,35.50230594,5.636576457,7.548111118,1,0,0,1,0,135.8259612,0.416575529,0.968569623,70.84424495,0.001828907,5.648660512,0.820915314,0
279.0550852,61.00635835,0.786573056,0.292686035,136.9477794,650.2636993,134.0759198,1879.40005,0.000147446,1,1,0,5.200966371,0.641551445,291.4420655,21.36649013,96.19557513,7.586148259,54.21933152,54.27358639,19.57134143,46.0080747,1,0,1,1,0,79.39222857,0.19462119,0.298598612,57.25192268,0.006522853,14.17340523,1.214525537,1
244.7367164,48.42466154,0.8504785,0.087092815,79.14599563,696.6574447,119.7046892,1747.145928,0.719919997,0,0,1,4.237458169,0.619071131,19.12361205,23.18424923,62.72976975,5.18602209,17.63669997,77.48591548,18.74061464,11.78538846,0,1,0,0,0,188.7044524,0.34327097,0.657064037,32.45281488,0.003867611,14.04926027,1.002794914,1
237.8823367,67.734194,0.944562288,0.233111095,85.39758615,914.9832596,6.116924645,479.9953625,0.856846147,1,1,0,1.75157857,0.938776201,84.30782996,12.89946184,93.28174585,7.272414777,34.36168417,50.75084704,44.11018798,27.47865136,0,0,0,0,1,85.22735354,0.224783799,0.54939611,89.12376044,0.00232526,6.355624676,1.489918444,1
263.8678643,63.94023873,0.757541437,0.082621914,498.8119723,483.2074309,52.54446029,2908.674628,0.296138956,1,1,0,3.179802514,0.748775464,715.4344597,7.665817419,31.30583485,6.33730128,33.38827975,72.5156826,49.29709897,26.43733281,2,0,0,1,0,33.73389347,0.489158556,0.176573935,65.05699983,0.00700944,22.75714284,1.124342151,1
192.7793139,41.9250491,0.926230974,0.059138625,137.8173077,389.6540404,247.1669928,2860.093642,0.0577229,0,0,0,1.412391808,0.845596162,429.7212134,14.78331516,25.89391922,8.243945125,20.37954188,45.3119258,22.0096821,37.0722789,2,0,0,0,0,198.2912843,0.366006831,0.556553436,74.94223706,0.002121982,21.07007183,1.295059607,1
40.52766654,6.884652386,0.241604757,0.604966436,391.8979014,764.4212298,2.853063434,219.4611712,0.162321503,1,0,1,1.20781203,0.160663714,734.012476,6.583349986,77.50911436,5.390995812,32.1578576,13.91704271,38.6126741,12.7353884,1,1,0,1,1,105.1920204,0.165391706,0.160985022,94.48838243,0.002821826,29.5450561,1.292413458,0
184.7975756,46.66095452,0.77012066,0.032297951,85.95312263,181.1353599,254.3860485,1469.939765,-0.014884282,1,0,0,0.222786312,0.706100733,326.8202684,22.19733992,54.74726243,7.166992432,11.40637248,46.09231123,41.90096519,39.44412804,2,1,1,1,1,109.9308613,0.466641857,0.955841804,44.32822399,0.003615026,5.628522677,1.312771767,1
292.7406103,54.30379109,0.936929661,0.132023019,232.6530652,883.8453772,306.5380019,1872.91559,0.453180917,1,0,1,2.749949159,0.243920896,651.0697431,13.55051319,71.83021665,8.41456481,24.1257248,67.60071365,59.83009992,29.82286969,0,1,0,1,0,154.7367454,0.310935668,0.767540791,54.49847852,0.000277308,8.766079212,1.494305584,1
46.83028461,19.70008195,0.252269931,0.640601543,297.4228115,993.9078866,28.50864211,1289.436933,-0.019044088,1,1,1,3.553262288,0.761988199,330.0934213,11.79495027,46.69479062,5.660942605,53.95348835,66.65616479,49.96488956,11.68519222,1,1,1,1,1,169.6093218,0.426753374,0.770073266,46.35636908,0.002333094,16.46592329,0.973394725,0
41.47813578,12.46634845,0.265271842,0.734536255,243.9557162,427.002398,186.0563492,1500.993932,-0.016078463,1,1,1,5.830931317,0.375861127,595.6434551,9.597900636,94.91871343,7.679249156,29.46478851,44.97716427,28.88681944,1.019301405,2,0,1,1,0,75.90715687,0.310772284,0.356426699,31.18311668,0.005151228,12.70496331,0.521143515,0
34.60252765,11.9321071,0.129667836,0.727867788,218.9346697,677.0863922,219.1570564,1844.399853,0.427799048,1,0,0,2.327458674,0.730256013,880.4791215,25.98010183,26.42413748,6.320697456,25.75749993,28.26312579,9.734767916,4.315814083,2,0,0,1,1,118.3676222,0.120280863,0.762386199,45.58175672,0.007179395,18.36006288,1.197833218,0
0.392079539,13.89477122,0.148064576,0.661584398,462.2324956,872.1721132,216.2064465,729.626965,0.255397304,0,1,1,5.381655483,0.729480771,608.7692498,35.65414971,93.73510606,7.10608101,26.23354603,39.8137761,29.62463867,13.64531734,0,0,1,0,1,24.65905424,0.344536033,0.553412123,43.63689369,0.003807712,8.28421572,1.267340325,0
9.600804237,8.167370561,0.168688857,0.792944567,312.7453266,116.8554557,192.6263411,2497.36323,0.03217899,1,0,1,3.718664436,0.561820358,892.2274705,38.88106278,72.43576633,7.884448512,31.65690588,64.05220863,41.15899254,37.6271519,1,1,0,1,1,191.8226241,0.299774529,0.189712184,97.80569268,0.004798054,6.612302645,0.518940559,0
43.03652916,10.20503503,0.165026586,0.814042712,35.8505949,607.0635034,295.9765508,193.8499946,0.793509007,1,0,1,5.338339154,0.863286397,887.9772377,14.20022193,38.09416195,8.154162464,46.97930961,25.79024777,46.94756912,12.10490871,1,1,0,1,0,44.21633092,0.298470845,0.488687934,75.99246616,0.003523472,29.03031863,0.680301207,0
41.90774875,5.055794912,0.178550037,0.662148142,451.0732985,932.3719407,41.19596634,1372.18737,0.044695223,1,1,0,5.955631526,0.715364847,843.4141091,16.66862723,69.45592982,4.934994062,51.19646331,48.74868007,55.75509931,23.7355548,0,1,0,0,0,125.344501,0.17598477,0.157548041,31.28387913,0.006912389,21.04375618,0.872723574,0
248.0882055,52.73309215,0.946641288,0.216800441,525.0535605,276.0912001,72.55738099,451.0535408,0.071307889,0,0,0,4.373696983,0.676775565,926.191185,20.06369212,50.50093312,7.368173381,32.4944984,50.72105504,28.17777521,34.68599436,4,0,0,0,1,192.0322182,0.152674234,0.488641806,60.82385308,0.006297088,22.89283329,0.762810127,1
13.85346249,15.47953384,0.286453568,0.741652255,79.29731041,63.85958235,201.4607645,2277.494214,0.060350935,0,0,0,4.956361961,0.321029106,834.8619164,15.50152906,35.68196167,5.136972321,33.99376196,77.68347965,5.412779,1.870784153,0,1,0,0,1,56.89925519,0.197558586,0.953065008,86.79480594,0.003786701,20.86123845,0.933495825,0
27.07038037,15.11280423,0.168900371,0.908309075,527.3712738,688.9795191,342.2741444,1633.332887,-0.069914734,0,1,1,2.818871532,0.093295594,7.318396679,24.80247216,54.88580922,7.509607561,29.21408445,58.35087499,37.99214118,26.06771267,1,0,0,1,1,43.74207032,0.342338889,0.137481835,75.53555952,0.002209314,29.41460382,1.19018673,0
14.99710349,13.84206205,0.299660631,0.857538881,166.3587615,115.0382543,35.75628157,811.520133,0.581301858,0,0,0,1.004737144,0.345653874,176.8737831,6.097477548,45.81869973,5.582028289,50.48728997,53.53725423,53.29727627,22.74454313,1,1,1,0,1,95.94666283,0.216427923,0.706845877,76.66971219,0.000794415,25.17701551,0.715886711,0
228.0477912,66.0543362,0.946668972,0.215762726,208.5308665,625.4947378,50.77289504,675.1351869,0.407811122,1,0,1,2.477472696,0.247184434,578.4814932,14.269004,70.69067799,8.323231932,53.62748202,50.94649757,40.67459767,33.93878932,1,1,1,1,0,172.9070163,0.280255231,0.959865729,55.73992509,0.00200407,21.19205393,0.553773856,1
188.1583212,40.40695272,0.931236075,0.162038641,346.1464798,836.2991914,227.6032935,1472.434356,0.88084988,0,0,0,5.832118024,0.894323332,488.7316416,12.96468788,62.17796806,5.814337988,31.33237577,18.8553775,42.12471481,11.17376266,0,1,0,1,1,144.2667778,0.252336331,0.706580364,68.21503137,0.005676147,15.80143511,1.489613603,1
222.4651638,70.61251692,0.788308206,0.08009661,462.1239741,918.4772327,93.5238799,685.2669619,0.835961739,1,0,1,3.407640382,0.270593074,833.6583396,14.36963664,66.7203145,6.046704074,21.34239906,33.16003132,8.84887253,7.755585838,1,1,0,1,1,69.91272782,0.206358174,0.202170406,82.15144633,0.003292683,24.14276082,0.702578958,1
195.3908431,66.96637689,0.924560493,0.274801128,435.8195167,501.6765366,15.3291151,2950.833674,0.728190141,0,1,0,4.19739235,0.278068341,447.5669789,25.24063857,83.26846934,7.739139107,51.03801424,50.46572521,35.86750729,35.4252514,0,0,0,1,0,139.1855314,0.358723779,0.819746501,82.96983419,0.001504753,14.36290501,0.61281758,1
229.7785664,42.70282145,0.894474047,0.073891567,424.0905064,19.7371695,23.54271147,707.4835902,0.668706765,1,0,0,0.697094848,0.251557479,50.00017781,15.09391065,95.57229635,8.11181664,43.92955698,54.27452587,43.68653094,3.28513982,0,0,1,0,0,32.1927553,0.475516759,0.507597515,86.65920473,0.008756854,22.30160789,1.473624446,1
20.20701608,18.32898921,0.13564662,0.734989878,142.6674228,0.744314889,111.6022009,224.019487,0.236822186,0,1,0,0.912488625,0.321258261,94.41845834,37.88330583,91.13604925,5.497587238,34.51355459,29.15373806,29.31283358,39.60682643,2,1,1,1,0,197.2282116,0.401119395,0.277627627,41.90408288,0.005597376,20.99268748,1.260461638,0
14.44842625,16.52701693,0.13362051,0.715531112,295.5765194,813.7661573,39.39621595,2886.68788,0.847251897,0,1,1,0.670518286,0.245449235,699.7328725,11.51734298,39.45040376,6.775990906,39.11852176,35.864253,52.90364099,44.225617,1,1,0,1,0,195.3173746,0.11106238,0.583903668,40.37845837,0.007066987,24.32676619,1.360789889,0
274.5109647,68.36104763,0.852090269,0.067179643,297.5419999,599.1633399,229.2436882,1025.0919,-0.030992975,1,1,0,5.668504926,0.087721157,509.9407583,25.04473028,94.26505473,5.397638497,52.15179029,48.96341025,24.73346171,24.41335646,0,1,0,1,0,104.2622244,0.20530695,0.116250146,68.69189133,0.006089572,22.71314537,1.367813834,1
15.3231734,12.02977455,0.27395185,0.657851335,568.7778108,21.84608829,289.4095947,1032.986146,0.192599141,1,1,0,0.602749345,0.573308693,878.5340728,7.166390891,27.80256923,8.326181637,28.16273355,52.31110926,11.00856046,37.88742309,0,0,0,0,0,173.2490865,0.134912376,0.638490283,30.2933391,0.005482944,14.62612666,0.59684852,0
41.74736028,9.794780934,0.150850481,0.745691152,438.2530758,944.5115948,11.63802912,2332.367788,0.826947317,1,0,1,3.258819764,0.378454953,664.7937168,27.73150625,63.02465968,4.796870948,30.90235347,32.09533956,42.82762507,8.000479411,2,0,1,1,1,49.9256893,0.333269752,0.428734353,55.51027058,0.003744183,14.07632092,0.8402637,0
9.242722776,8.635305427,0.221281955,0.914645224,511.4581996,678.5407424,220.2692238,2347.349442,0.344009261,0,0,1,1.685215005,0.484441121,513.8217612,31.97233414,75.42326295,4.877752876,26.74220014,57.5053651,23.6994019,2.33081651,2,1,1,0,1,72.40795693,0.360114145,0.24480742,37.933334,0.008079873,29.48298311,1.066319091,0
265.3476,72.96350449,0.714421934,0.295048855,559.9704849,458.8969024,344.3014827,768.8379231,0.109689821,0,0,0,5.296210809,0.684268107,181.3930989,24.88783924,39.67128374,7.35211358,19.00968046,64.19142207,16.22102039,49.75258359,4,0,1,0,1,100.9189822,0.282928369,0.761057007,89.36242654,0.006786359,7.200197229,1.319289335,1
213.6744562,57.15312039,0.97134246,0.254495183,558.7925169,11.16433504,266.3862413,1727.754605,0.548749436,0,0,1,5.934590266,0.268167782,843.3550166,22.84696641,64.39659214,7.655219575,49.00685425,60.97494745,28.41409913,25.88898773,1,1,0,0,1,132.7121174,0.212261777,0.025799061,53.1475863,0.007660754,22.52431503,0.702516261,1
11.90913905,12.45115142,0.221238707,0.903884664,434.5628764,255.920232,134.4525771,902.332169,0.151194033,0,0,1,4.643869696,0.394053365,0.599343465,15.69523976,57.36724962,5.618621207,56.2103781,17.40064891,34.98732069,40.01254439,1,1,0,1,0,71.40606003,0.495807037,0.050637475,42.24367913,0.001904134,24.04380798,1.036278095,0
18.01169594,17.44465708,0.26602778,0.665040163,437.8517339,874.8029055,337.2710763,1579.82807,0.880959697,0,0,0,4.665410385,0.272124236,411.7403787,35.45967683,76.91689535,5.400447371,12.05713149,38.18949481,40.22180325,9.342683495,0,0,1,1,1,165.2947783,0.158487487,0.587998175,99.57191154,0.000460448,25.59670039,1.045393799,0
18.82316834,13.17201628,0.257716353,0.66491233,196.5428797,193.8379295,331.7785176,2454.411624,0.669737693,0,1,0,1.81086189,0.480827387,553.5459841,29.44553538,70.37546752,4.942068669,34.53870835,57.0203772,43.41123885,41.97569556,1,0,1,0,1,73.76741161,0.263619306,0.376287179,88.67911678,0.008787957,22.2546264,1.333913738,0
38.2220364,17.24341778,0.184107538,0.815635602,395.4891813,576.8645235,35.77914711,2551.329352,0.770835069,1,1,0,1.9711476,0.358969035,4.776321347,27.77415157,61.42732898,5.768682652,44.00989204,36.04402964,59.13759447,18.66361565,2,1,1,0,0,170.9901536,0.456017163,0.081659275,43.84618762,0.005253561,13.48097226,1.209921548,0
46.64624313,11.85845629,0.111098144,0.618413254,260.1756501,993.5006574,32.07745367,2503.945815,0.714617016,1,0,0,2.370613107,0.800861445,623.4321496,21.9238253,79.55646008,4.703444298,47.31926816,28.06733994,36.70787068,44.78730456,1,1,1,1,0,83.47247247,0.152241034,0.994733783,90.84877604,0.005806354,21.60796147,1.311308333,0
49.33150615,13.10829013,0.188070355,0.944006701,592.3175847,539.9535491,1.730902387,2160.371769,0.000722813,0,0,0,1.202954421,0.954327935,653.840534,21.65366449,27.51068934,6.294548008,47.07134197,27.91479216,34.77922741,40.97496105,1,0,1,0,0,78.45849239,0.442192505,0.948225332,67.11119239,0.006206761,10.62821691,0.689384401,0
48.58910414,16.10995372,0.221453334,0.977401414,409.6136275,93.88810422,180.8383614,1752.782856,0.575399205,0,1,1,4.12114984,0.585286096,744.8388446,7.96797592,48.3318488,5.2752589,23.91581937,46.66672527,53.52728112,40.02147294,0,0,1,0,1,72.11213612,0.141484756,0.434929881,51.52842867,0.004907465,8.472627656,0.700635427,0
39.70986656,14.41938103,0.185971274,0.725666965,101.2420534,769.426919,112.7066773,1501.255083,0.89462273,0,0,1,2.107052294,0.795821127,383.6747841,11.07488599,41.53678816,8.35344751,19.50116435,38.69620202,11.22481763,29.83460347,0,1,1,1,1,45.00080691,0.250709964,0.800245144,35.75786251,0.00566612,23.29937048,1.296678131,0
22.32097582,19.50298325,0.271120525,0.601624235,448.5047833,107.5877139,258.7951575,898.8312023,0.695292343,1,0,0,3.037445009,0.762097106,16.38852887,39.14584125,83.32818126,5.129740425,24.54552629,47.13866879,9.186810111,5.789401373,0,0,0,0,0,139.2906394,0.447479638,0.336454485,73.11302112,0.009166752,7.342426898,0.805887086,0
43.81597166,8.504135481,0.157643517,0.818101379,536.5657941,312.2047433,295.0250635,1104.292372,0.158052465,0,1,0,2.591796141,0.671467527,244.7763142,36.48803458,98.1003966,5.230480046,48.12938007,52.15237362,59.76141055,12.71374011,0,0,1,0,0,89.83082536,0.119108017,0.844319583,40.88829802,0.008633182,17.65084845,1.144966213,0
189.3140846,65.37589038,0.7908144,0.131775518,175.4598246,921.1439991,61.45192996,655.7777388,-0.01083767,1,0,1,1.244713473,0.080489786,53.08705271,38.40157453,23.10547874,8.056181998,34.82134347,12.32092049,37.67434026,49.40111757,0,1,1,1,0,90.80519239,0.286488036,0.52649185,33.92070242,0.005989802,19.08027062,0.552749228,1
46.48488262,14.35069349,0.197068979,0.613062014,559.032238,343.2492179,187.717123,341.3960951,0.604188009,0,0,1,2.076782142,0.085429855,485.8538014,14.23531939,32.09471642,4.72057458,51.80517782,62.05603434,15.61238532,33.31936468,1,1,0,0,1,184.5638066,0.244420787,0.689956865,51.71499342,0.001829394,29.47807641,1.235573022,0
49.84747087,5.650957679,0.119892319,0.937622533,130.1033493,590.23975,98.37600716,1833.995014,0.759613225,1,1,1,0.657139601,0.313922998,439.6526193,26.23820282,98.75703641,5.288311776,21.91858119,58.72830713,58.42955601,42.46664767,2,1,0,0,0,63.97572889,0.143879027,0.132751692,65.31906275,0.003665162,12.16758382,1.064643875,0
32.26092879,6.416936387,0.254006094,0.915257606,171.0248506,420.5427803,89.2649373,439.6362629,-0.095370052,1,0,1,4.098110421,0.266128542,496.6447221,7.860509399,53.08340133,7.815273012,32.22375316,57.77563414,49.67815551,14.65539233,0,0,0,0,0,78.39736781,0.460204681,0.419669694,94.36125321,0.002923068,21.04511841,1.225950029,0
294.3570491,63.25624627,0.844974203,0.226677174,228.0411311,758.4350265,261.0721875,687.9036268,0.775658186,0,0,0,0.442068913,0.3701945,217.5624627,7.029214725,22.19052415,4.939886351,13.53371075,58.33254838,40.69238147,1.340821311,1,1,0,0,1,109.7135895,0.231502306,0.536238628,42.79384926,0.003880577,28.02148476,1.459137147,1
26.62520332,6.034850131,0.216358253,0.939703451,526.5739221,299.217076,331.1573836,2019.545478,0.541180966,1,1,0,1.232384269,0.543402254,697.6279202,35.67836263,28.26400923,6.550830847,19.9515588,54.6736695,49.24783787,39.68904071,1,0,0,1,1,176.3761911,0.366533745,0.810068405,90.27712663,0.002115779,15.39792658,0.687604599,0
18.45680969,10.84486133,0.151401246,0.988738822,506.2279963,679.4106124,129.2739554,1249.318885,0.889507172,1,1,0,1.435098565,0.580086255,649.7640251,32.68884218,77.5333572,5.905753395,24.68877886,32.83597749,48.74933097,48.30241331,2,1,1,0,0,92.90340781,0.465473758,0.474352353,45.71947148,0.003181967,29.16005725,1.237529891,0
217.9399306,59.37885298,0.822867235,0.150689433,225.6953737,7.709225944,190.9435212,998.7580109,0.785601371,0,1,0,4.866323843,0.026682562,911.7784913,36.89355537,87.45755733,6.646103905,40.33294727,67.07413875,28.70595798,10.89399725,1,0,1,1,0,173.3875281,0.422705576,0.928508534,36.2812404,0.002963789,27.84651013,0.863423665,1
211.9909766,54.56868179,0.946113554,0.271628704,500.8988587,993.3923028,131.1637341,889.717701,0.586764055,1,1,1,5.999613047,0.876013524,936.1006271,34.32205653,34.08131984,5.872723367,59.6065206,70.61167819,37.97477613,25.29772806,0,0,0,0,1,59.82000886,0.207953164,0.665319283,83.89107914,0.006784665,26.4127602,1.365580418,1
0.693106796,9.199059945,0.210916134,0.920524906,457.7404996,857.0274013,131.0775462,1691.735993,0.088338062,0,1,0,0.58997773,0.273307941,838.5141111,19.98489828,67.73338373,6.796625321,22.0877702,78.30197256,52.57282205,46.56910211,2,1,0,0,1,81.70495513,0.376116544,0.788897791,52.51000497,0.006867785,23.93782507,0.788727089,0
207.9948288,45.20326288,0.756025184,0.14220775,402.7558425,304.2230386,158.410825,2145.061957,0.897112075,0,0,1,1.785378734,0.606537421,329.2524651,35.30422383,27.29215378,8.296951599,42.7644952,13.61152617,43.96754243,47.97770658,1,0,1,0,1,136.8534167,0.113051187,0.877186013,32.16128968,0.004086049,23.11558653,1.016943111,1
24.254733,7.364915402,0.156365136,0.947477558,51.15045168,624.4030076,254.4440383,1337.758487,0.628716737,1,0,0,2.473286337,0.392888232,560.6389129,38.46671332,33.81576123,8.249182792,57.94853101,29.60411426,43.65280602,12.94256435,1,1,1,1,0,160.5570488,0.391781752,0.965727552,78.51530265,0.008047054,8.810998128,0.719110986,0
176.3912449,65.49868235,0.93060043,0.179127161,26.59948801,392.2862625,179.0023167,2050.651752,-0.033584931,0,0,1,5.867150509,0.461342808,325.5472762,31.47683877,31.87705741,6.672251735,16.668033,57.00683098,8.69886295,37.60976346,1,1,1,0,0,82.37516517,0.105414479,0.389458723,31.6705082,0.009128825,22.4686146,1.45891143,1
163.0206861,55.48444221,0.875252255,0.072117019,451.2052475,531.6231588,2.745591518,2124.705289,0.783668229,0,0,1,3.432882643,0.705064163,374.4470842,25.38113694,85.67835075,8.240718816,50.25787481,62.97002549,46.56407068,20.33786165,0,0,0,1,0,176.6744997,0.496480263,0.042491662,38.45770119,0.006033145,7.614063455,0.791587282,1
33.69194491,18.70367017,0.114039322,0.898319081,153.4110701,275.6195617,1.011216738,2896.248445,0.590164994,0,0,1,4.077398648,0.917472682,580.6552628,29.53104111,36.12744345,7.336973729,54.06395531,40.19727952,50.73762778,44.17171306,1,0,1,0,1,38.72817841,0.353847225,0.049614241,71.86604437,0.007143556,19.11840605,1.236600149,0
19.10697374,15.11002057,0.134366911,0.771571624,115.6712367,487.6174578,81.94415385,1963.053593,0.857006105,1,0,1,2.764482677,0.293232855,882.3187354,10.60002127,20.58537207,4.753718353,39.24144666,22.08921387,56.42889583,15.88848296,1,1,0,1,1,77.59217496,0.109984085,0.750907543,82.23078557,0.001779551,14.20740405,1.184011946,0
289.7069579,64.15995716,0.910046074,0.242153597,64.12195662,690.797701,89.00049028,819.1544242,0.255469463,0,0,1,6.102720961,0.089187065,785.0857947,31.90821025,45.38161545,8.241834371,27.30977485,45.10261963,47.3923656,32.44263714,2,1,0,1,1,34.32505519,0.462484613,0.2293832,99.37942309,0.008142345,16.82963923,0.646389337,1
179.4608951,74.08835141,0.889030685,0.023582797,369.1417521,623.0619371,12.76662865,896.6782939,0.169502006,0,0,1,6.008587572,0.665498507,499.4345753,17.00821991,99.94912685,7.427081114,20.94530929,35.28459132,50.27819373,40.73534665,1,0,0,0,0,35.41412377,0.204217285,0.057128667,70.52721082,0.006140149,5.997894744,0.522702853,1
214.4014106,55.41016544,0.798298831,0.279123678,325.9157846,826.5478069,98.51948513,307.4924679,0.869167058,1,0,0,2.216296295,0.586573633,190.8789659,38.1735952,96.04551035,4.868516111,18.97764653,51.89568955,12.41572294,21.59848155,0,0,0,1,0,99.22140794,0.104803333,0.879018412,61.89706066,0.002441569,7.903241278,1.142262721,1
4.177716876,16.92609322,0.168587023,0.731931132,307.3474682,840.4204585,65.17801861,1029.687665,0.405226963,1,0,1,1.662193423,0.731759232,44.19131469,37.56878853,63.15360557,6.422470825,59.90301145,42.61207299,52.68380426,32.08904812,2,1,1,0,1,193.1882189,0.488815067,0.265403368,42.38400372,0.006596036,10.17954539,0.885972877,0
194.2098414,74.10893511,0.899366099,0.251505592,401.7394369,246.0568318,248.2163332,540.4813041,0.045857818,1,1,0,1.889490083,0.660306125,931.0459039,19.10370321,42.93840545,5.3397113,23.61138715,64.51854127,58.41960084,10.2990472,0,1,1,0,1,135.5264209,0.22866423,0.538167645,76.13177557,0.009496552,18.35151569,1.070786853,1
27.92021249,5.136305524,0.206422227,0.704332432,308.8886577,26.22907855,174.038119,1751.58943,0.732764238,0,1,0,3.208652851,0.133785077,314.6446512,28.29353701,72.54743346,4.683877198,58.61657796,12.87871809,49.01812418,11.58664216,1,1,0,0,0,105.1936424,0.193211328,0.747946274,92.44157464,0.007491019,17.96962123,1.378048878,0
48.40381907,12.46964454,0.182179981,0.676387559,502.9151478,357.7532927,238.8223334,278.2377731,0.37509787,1,0,1,5.065191115,0.527483944,619.4964406,16.94263789,40.38824558,5.058370735,46.47538276,37.65116499,10.71444604,10.3543473,1,1,1,0,0,98.54854011,0.191840373,0.254416194,73.32991939,0.008796818,12.11432567,1.07514164,0
218.0461847,41.31346723,0.741698765,0.010556725,215.5330042,48.39727615,331.3125106,741.7888639,0.251990342,1,0,1,5.169978102,0.400799669,746.1487555,39.20530512,86.40126742,6.199382842,53.58272335,78.15263102,53.03596668,26.96277647,0,0,0,0,0,76.14435827,0.23314468,0.08604782,73.98050497,0.004133234,14.90908158,0.511118405,1
239.5083434,47.68404722,0.910838427,0.147434769,471.3151787,203.8061279,221.0350381,1982.488162,0.543163174,1,1,1,4.398660361,0.726703898,313.7894678,11.66674715,99.51789679,5.975880528,58.41427089,36.79798027,43.72627871,45.14640212,1,0,0,0,1,30.99263114,0.455149443,0.860402366,83.08289642,0.005460973,5.360493098,1.133171067,1
1.745577633,13.14262062,0.156408471,0.79975824,458.7108999,597.9594561,322.8163554,2407.556174,0.5195669,1,1,1,0.069453953,0.503122024,916.7727677,35.48914311,70.86177508,6.404911896,53.09408321,54.77613618,6.786461805,39.97588655,2,1,1,1,0,161.7683779,0.356673875,0.367663375,75.90860996,0.003711078,14.76422959,0.890003052,0
22.38367127,15.17183752,0.282933021,0.984075372,570.6378178,564.8947289,296.2900307,910.4574229,0.075944455,0,0,1,6.443582268,0.991453866,128.84395,7.620278898,31.1621636,8.160623244,22.81907009,64.04060404,37.57911125,8.195408905,0,0,0,1,1,179.4271872,0.296559632,0.85873502,71.898889,0.002084205,29.73019581,0.909570022,0
32.29586207,9.67479375,0.27471192,0.677664831,103.760022,599.9664184,336.9258428,1884.693337,0.320204166,0,1,1,1.867776982,0.274954935,617.3129014,7.368584196,45.36389678,8.409667685,23.68499525,35.18845055,31.01977802,46.99055569,3,0,0,1,1,67.45198845,0.143587977,0.397005613,76.80510196,0.006259036,27.42320424,0.694837656,0
262.4932652,66.2599325,0.970679928,0.091389547,109.4495729,429.0462184,163.4135512,2457.21868,0.726277382,1,1,0,5.999670978,0.006921173,732.9675276,23.45715957,66.12468864,4.561848633,52.50497877,70.71058985,12.21450035,22.93382953,1,1,0,0,1,109.8720544,0.372190153,0.293201128,32.7928676,0.001037579,12.64411416,0.914428517,1
166.9822015,43.52164031,0.864494236,0.000752632,57.3504487,264.5212739,340.0818893,896.5578829,0.246589614,0,0,1,1.844248261,0.471960233,452.7419321,12.01059715,57.20826049,4.656871596,20.9442224,48.65026494,40.69408521,18.14190867,4,1,1,1,1,41.7647567,0.287649986,0.845169453,46.76179741,0.001527524,8.943688293,0.740011674,1
42.86154687,16.00042272,0.114676803,0.71369034,235.3028074,133.2903809,17.52317293,592.9801051,0.603344191,0,0,0,1.688264663,0.781788545,308.5304841,39.94375174,91.29021332,5.625777575,10.99226935,21.25691927,11.3984583,48.50674467,2,1,1,1,0,161.8507711,0.305525968,0.361927228,85.11293559,0.001765252,12.74742641,0.569224633,0
22.30028865,9.963721487,0.20130024,0.684184887,231.0017809,95.63376923,53.27000799,1488.423976,0.19633095,1,0,1,2.383579468,0.007548874,82.86552017,31.15687575,68.41136802,5.402607075,16.32346623,58.9570654,13.03087129,17.05638414,1,1,0,1,0,147.5035019,0.30532436,0.301179543,82.49194931,0.009771177,24.58353796,1.411817744,0
